DID;DID_SIZE;Read;Write;Variable
F012;10;True;False;[{'DID_VAR_NAME': 'Vnx_ope_ref_nr_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_ope_ref_nr_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_ope_ref_nr_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_ope_ref_nr_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_ope_ref_nr_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_ope_ref_nr_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_ope_ref_nr_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_ope_ref_nr_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_ope_ref_nr_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_ope_ref_nr_10', 'BIT_OFFSET': '72'}]
F013;10;True;False;[{'DID_VAR_NAME': 'Vnx_2nd_ope_ref_nr_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_2nd_ope_ref_nr_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_2nd_ope_ref_nr_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_2nd_ope_ref_nr_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_2nd_ope_ref_nr_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_2nd_ope_ref_nr_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_2nd_ope_ref_nr_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_2nd_ope_ref_nr_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_2nd_ope_ref_nr_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_2nd_ope_ref_nr_10', 'BIT_OFFSET': '72'}]
F062;1;True;True;[{'DID_VAR_NAME': 'Supplier_responsibility', 'BIT_OFFSET': '0'}]
F075;20;True;False;[{'DID_VAR_NAME': 'Vnx_ecu_typ_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_10', 'BIT_OFFSET': '72'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_11', 'BIT_OFFSET': '80'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_12', 'BIT_OFFSET': '88'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_13', 'BIT_OFFSET': '96'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_14', 'BIT_OFFSET': '104'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_15', 'BIT_OFFSET': '112'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_16', 'BIT_OFFSET': '120'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_17', 'BIT_OFFSET': '128'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_18', 'BIT_OFFSET': '136'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_19', 'BIT_OFFSET': '144'}, {'DID_VAR_NAME': 'Vnx_ecu_typ_20', 'BIT_OFFSET': '152'}]
F0A0;1;True;False;[{'DID_VAR_NAME': 'Supplier_responsibility', 'BIT_OFFSET': '0'}]
F0A2;1;True;False;[{'DID_VAR_NAME': 'Supplier_responsibility', 'BIT_OFFSET': '0'}]
F0A5;1;True;True;[{'DID_VAR_NAME': 'Vnx_fota_fail_ctr', 'BIT_OFFSET': '0'}]
F0A9;1;True;False;[{'DID_VAR_NAME': 'Supplier_responsibility', 'BIT_OFFSET': '0'}]
F0D0;3;True;False;[{'DID_VAR_NAME': 'Vnt_vh_mile', 'BIT_OFFSET': '0'}]
F0D1;1;True;False;[{'DID_VAR_NAME': 'Vnx_fail_nr_ctr', 'BIT_OFFSET': '0'}]
F0D3;3;True;False;[{'DID_VAR_NAME': 'Vnt_abs1ignition', 'BIT_OFFSET': '0'}]
F180;32;True;False;[{'DID_VAR_NAME': 'Vnx_boot_sw_vers_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_10', 'BIT_OFFSET': '72'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_11', 'BIT_OFFSET': '80'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_12', 'BIT_OFFSET': '88'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_13', 'BIT_OFFSET': '96'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_14', 'BIT_OFFSET': '104'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_15', 'BIT_OFFSET': '112'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_16', 'BIT_OFFSET': '120'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_17', 'BIT_OFFSET': '128'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_18', 'BIT_OFFSET': '136'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_19', 'BIT_OFFSET': '144'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_20', 'BIT_OFFSET': '152'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_21', 'BIT_OFFSET': '160'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_22', 'BIT_OFFSET': '168'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_23', 'BIT_OFFSET': '176'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_24', 'BIT_OFFSET': '184'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_25', 'BIT_OFFSET': '192'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_26', 'BIT_OFFSET': '200'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_27', 'BIT_OFFSET': '208'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_28', 'BIT_OFFSET': '216'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_29', 'BIT_OFFSET': '224'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_30', 'BIT_OFFSET': '232'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_31', 'BIT_OFFSET': '240'}, {'DID_VAR_NAME': 'Vnx_boot_sw_vers_32', 'BIT_OFFSET': '248'}]
F182;10;True;False;[{'DID_VAR_NAME': 'Vnx_cali_nr_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_cali_nr_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_cali_nr_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_cali_nr_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_cali_nr_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_cali_nr_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_cali_nr_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_cali_nr_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_cali_nr_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_cali_nr_10', 'BIT_OFFSET': '72'}]
F187;10;True;False;[{'DID_VAR_NAME': 'Vnx_vh_spre_part_nr_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_vh_spre_part_nr_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_vh_spre_part_nr_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_vh_spre_part_nr_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_vh_spre_part_nr_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_vh_spre_part_nr_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_vh_spre_part_nr_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_vh_spre_part_nr_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_vh_spre_part_nr_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_vh_spre_part_nr_10', 'BIT_OFFSET': '72'}]
F188;10;True;False;[{'DID_VAR_NAME': 'Vnx_file_ref_lnk_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_file_ref_lnk_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_file_ref_lnk_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_file_ref_lnk_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_file_ref_lnk_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_file_ref_lnk_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_file_ref_lnk_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_file_ref_lnk_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_file_ref_lnk_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_file_ref_lnk_10', 'BIT_OFFSET': '72'}]
F18A;10;True;False;[{'DID_VAR_NAME': 'Vnx_boot_sys_supl_id_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_boot_sys_supl_id_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_boot_sys_supl_id_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_boot_sys_supl_id_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_boot_sys_supl_id_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_boot_sys_supl_id_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_boot_sys_supl_id_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_boot_sys_supl_id_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_boot_sys_supl_id_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_boot_sys_supl_id_10', 'BIT_OFFSET': '72'}]
F18C;20;True;False;[{'DID_VAR_NAME': 'Vnx_ecu_nr_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_10', 'BIT_OFFSET': '72'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_11', 'BIT_OFFSET': '80'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_12', 'BIT_OFFSET': '88'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_13', 'BIT_OFFSET': '96'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_14', 'BIT_OFFSET': '104'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_15', 'BIT_OFFSET': '112'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_16', 'BIT_OFFSET': '120'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_17', 'BIT_OFFSET': '128'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_18', 'BIT_OFFSET': '136'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_19', 'BIT_OFFSET': '144'}, {'DID_VAR_NAME': 'Vnx_ecu_nr_20', 'BIT_OFFSET': '152'}]
F18E;10;True;False;[{'DID_VAR_NAME': 'Vnx_vh_mnftr_assy_part_nr_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_vh_mnftr_assy_part_nr_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_vh_mnftr_assy_part_nr_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_vh_mnftr_assy_part_nr_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_vh_mnftr_assy_part_nr_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_vh_mnftr_assy_part_nr_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_vh_mnftr_assy_part_nr_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_vh_mnftr_assy_part_nr_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_vh_mnftr_assy_part_nr_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_vh_mnftr_assy_part_nr_10', 'BIT_OFFSET': '72'}]
F190;17;True;True;[{'DID_VAR_NAME': 'Vnx_vin_nr_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_vin_nr_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_vin_nr_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_vin_nr_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_vin_nr_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_vin_nr_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_vin_nr_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_vin_nr_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_vin_nr_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_vin_nr_10', 'BIT_OFFSET': '72'}, {'DID_VAR_NAME': 'Vnx_vin_nr_11', 'BIT_OFFSET': '80'}, {'DID_VAR_NAME': 'Vnx_vin_nr_12', 'BIT_OFFSET': '88'}, {'DID_VAR_NAME': 'Vnx_vin_nr_13', 'BIT_OFFSET': '96'}, {'DID_VAR_NAME': 'Vnx_vin_nr_14', 'BIT_OFFSET': '104'}, {'DID_VAR_NAME': 'Vnx_vin_nr_15', 'BIT_OFFSET': '112'}, {'DID_VAR_NAME': 'Vnx_vin_nr_16', 'BIT_OFFSET': '120'}, {'DID_VAR_NAME': 'Vnx_vin_nr_17', 'BIT_OFFSET': '128'}]
F191;10;True;False;[{'DID_VAR_NAME': 'Vnx_hw_nr_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_hw_nr_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_hw_nr_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_hw_nr_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_hw_nr_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_hw_nr_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_hw_nr_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_hw_nr_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_hw_nr_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_hw_nr_10', 'BIT_OFFSET': '72'}]
F195;32;True;False;[{'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_10', 'BIT_OFFSET': '72'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_11', 'BIT_OFFSET': '80'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_12', 'BIT_OFFSET': '88'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_13', 'BIT_OFFSET': '96'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_14', 'BIT_OFFSET': '104'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_15', 'BIT_OFFSET': '112'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_16', 'BIT_OFFSET': '120'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_17', 'BIT_OFFSET': '128'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_18', 'BIT_OFFSET': '136'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_19', 'BIT_OFFSET': '144'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_20', 'BIT_OFFSET': '152'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_21', 'BIT_OFFSET': '160'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_22', 'BIT_OFFSET': '168'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_23', 'BIT_OFFSET': '176'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_24', 'BIT_OFFSET': '184'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_25', 'BIT_OFFSET': '192'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_26', 'BIT_OFFSET': '200'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_27', 'BIT_OFFSET': '208'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_28', 'BIT_OFFSET': '216'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_29', 'BIT_OFFSET': '224'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_30', 'BIT_OFFSET': '232'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_31', 'BIT_OFFSET': '240'}, {'DID_VAR_NAME': 'Vnx_ecu_sw_vers_nr_32', 'BIT_OFFSET': '248'}]
F196;10;True;False;[{'DID_VAR_NAME': 'Vnx_ex_reg_typ_nr_data_id_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_ex_reg_typ_nr_data_id_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_ex_reg_typ_nr_data_id_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_ex_reg_typ_nr_data_id_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_ex_reg_typ_nr_data_id_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_ex_reg_typ_nr_data_id_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_ex_reg_typ_nr_data_id_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_ex_reg_typ_nr_data_id_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_ex_reg_typ_nr_data_id_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_ex_reg_typ_nr_data_id_10', 'BIT_OFFSET': '72'}]
F197;32;True;False;[{'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_10', 'BIT_OFFSET': '72'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_11', 'BIT_OFFSET': '80'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_12', 'BIT_OFFSET': '88'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_13', 'BIT_OFFSET': '96'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_14', 'BIT_OFFSET': '104'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_15', 'BIT_OFFSET': '112'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_16', 'BIT_OFFSET': '120'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_17', 'BIT_OFFSET': '128'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_18', 'BIT_OFFSET': '136'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_19', 'BIT_OFFSET': '144'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_20', 'BIT_OFFSET': '152'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_21', 'BIT_OFFSET': '160'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_22', 'BIT_OFFSET': '168'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_23', 'BIT_OFFSET': '176'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_24', 'BIT_OFFSET': '184'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_25', 'BIT_OFFSET': '192'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_26', 'BIT_OFFSET': '200'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_27', 'BIT_OFFSET': '208'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_28', 'BIT_OFFSET': '216'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_29', 'BIT_OFFSET': '224'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_30', 'BIT_OFFSET': '232'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_31', 'BIT_OFFSET': '240'}, {'DID_VAR_NAME': 'Vnx_sys_name_eng_typ_32', 'BIT_OFFSET': '248'}]
F1A0;1;True;False;[{'DID_VAR_NAME': 'Vnx_dgn_id_nr', 'BIT_OFFSET': '0'}]
F1A1;10;True;False;[{'DID_VAR_NAME': 'Vnx_nis_vh_spre_part_nr_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_nis_vh_spre_part_nr_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_nis_vh_spre_part_nr_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_nis_vh_spre_part_nr_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_nis_vh_spre_part_nr_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_nis_vh_spre_part_nr_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_nis_vh_spre_part_nr_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_nis_vh_spre_part_nr_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_nis_vh_spre_part_nr_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_nis_vh_spre_part_nr_10', 'BIT_OFFSET': '72'}]
F1A2;10;True;True;[{'DID_VAR_NAME': 'Vnx_ref_nr_1', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_ref_nr_2', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_ref_nr_3', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_ref_nr_4', 'BIT_OFFSET': '24'}, {'DID_VAR_NAME': 'Vnx_ref_nr_5', 'BIT_OFFSET': '32'}, {'DID_VAR_NAME': 'Vnx_ref_nr_6', 'BIT_OFFSET': '40'}, {'DID_VAR_NAME': 'Vnx_ref_nr_7', 'BIT_OFFSET': '48'}, {'DID_VAR_NAME': 'Vnx_ref_nr_8', 'BIT_OFFSET': '56'}, {'DID_VAR_NAME': 'Vnx_ref_nr_9', 'BIT_OFFSET': '64'}, {'DID_VAR_NAME': 'Vnx_ref_nr_10', 'BIT_OFFSET': '72'}]
F401;4;True;False;[{'DID_VAR_NAME': 'Vnx_pid_01h_a', 'BIT_OFFSET': '0'}, {'DID_VAR_NAME': 'Vnx_pid_01h_b', 'BIT_OFFSET': '8'}, {'DID_VAR_NAME': 'Vnx_pid_01h_c', 'BIT_OFFSET': '16'}, {'DID_VAR_NAME': 'Vnx_pid_01h_d', 'BIT_OFFSET': '24'}]
F402;2;True;False;[{'DID_VAR_NAME': 'Vnx_pid_02h_ab', 'BIT_OFFSET': '0'}]
